Date,Price
2015-04-26,18024.06
2015-04-19,18080.14
2015-04-12,17826.3
2015-04-05,18057.65
2015-03-29,17763.24
2015-03-22,17712.66
2015-03-15,18127.65
2015-03-08,17749.31
2015-03-01,17856.78
2015-02-22,18132.7
2015-02-15,18140.44
2015-02-08,18019.35
2015-02-01,17824.29
2015-01-25,17164.95
2015-01-18,17672.6
2015-01-11,17511.57
2015-01-04,17737.37
2014-12-28,17832.99
2014-12-21,18053.71
2014-12-14,17804.8
2014-12-07,17280.83
2014-11-30,17958.79
2014-11-23,17828.24
2014-11-16,17810.06
2014-11-09,17634.74
2014-11-02,17573.93
2014-10-26,17390.52
2014-10-19,16805.41
2014-10-12,16380.41
2014-10-05,16544.1
2014-09-28,17009.69
2014-09-21,17113.15
2014-09-14,17279.74
2014-09-07,16987.51
2014-08-31,17137.36
2014-08-24,17098.45
2014-08-17,17001.22
2014-08-10,16662.91
2014-08-03,16553.93
2014-07-27,16493.37
2014-07-20,16960.57
2014-07-13,17100.18
2014-07-06,16943.81
2014-06-29,17068.26
2014-06-22,16851.84
2014-06-15,16947.08
2014-06-08,16775.74
2014-06-01,16924.28
2014-05-25,16717.17
2014-05-18,16606.27
2014-05-11,16491.31
2014-05-04,16583.34
2014-04-27,16512.89
2014-04-20,16361.46
2014-04-13,16408.54
2014-04-06,16026.75
2014-03-30,16412.71
2014-03-23,16323.06
2014-03-16,16302.77
2014-03-09,16065.67
2014-03-02,16452.72
2014-02-23,16321.71
2014-02-16,16103.3
2014-02-09,16154.39
2014-02-02,15794.08
2014-01-26,15698.85
2014-01-19,15879.11
2014-01-12,16458.56
2014-01-05,16437.05
2013-12-29,16469.99
2013-12-22,16478.41
2013-12-15,16221.14
2013-12-08,15755.36
2013-12-01,16020.2
2013-11-24,16086.41
2013-11-17,16064.77
2013-11-10,15961.7
2013-11-03,15761.78
2013-10-27,15615.55
2013-10-20,15570.28
2013-10-13,15399.65
2013-10-06,15237.11
2013-09-29,15072.58
2013-09-22,15258.24
2013-09-15,15451.09
2013-09-08,15376.06
2013-09-01,14922.5
2013-08-25,14810.31
2013-08-18,15010.51
2013-08-11,15081.47
2013-08-04,15425.51
2013-07-28,15658.36
2013-07-21,15558.83
2013-07-14,15543.74
2013-07-07,15464.3
2013-06-30,15135.84
2013-06-23,14909.6
2013-06-16,14799.4
2013-06-09,15070.18
2013-06-02,15248.12
2013-05-26,15115.57
2013-05-19,15303.1
2013-05-12,15354.4
2013-05-05,15118.49
2013-04-28,14973.96
2013-04-21,14712.55
2013-04-14,14547.51
2013-04-07,14865.06
2013-03-31,14565.25
2013-03-24,14578.54
2013-03-17,14512.03
2013-03-10,14514.11
2013-03-03,14397.07
2013-02-24,14089.66
2013-02-17,14000.57
2013-02-10,13981.76
2013-02-03,13992.97
2013-01-27,14009.79
2013-01-20,13895.98
2013-01-13,13649.7
2013-01-06,13488.43
2012-12-30,13435.21
2012-12-23,12938.11
2012-12-16,13190.84
2012-12-09,13135.01
2012-12-02,13155.13
2012-11-25,13025.58
2012-11-18,13009.68
2012-11-11,12588.31
2012-11-04,12815.39
2012-10-28,13093.16
2012-10-21,13107.21
2012-10-14,13343.51
2012-10-07,13328.85
2012-09-30,13610.15
2012-09-23,13437.13
2012-09-16,13579.47
2012-09-09,13593.37
2012-09-02,13306.64
2012-08-26,13090.84
2012-08-19,13157.97
