"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 01, 2017","138.30","138.66","139.88","138.02","549.75K","-0.19%"
"Sep 24, 2017","138.56","139.11","140.48","137.88","758.41K","-0.29%"
"Sep 17, 2017","138.96","142.11","142.52","138.88","332.91K","-2.22%"
"Sep 10, 2017","142.11","141.12","142.65","141.12","324.40K","0.91%"
"Sep 03, 2017","140.83","140.62","141.78","140.14","371.35K","0.09%"
"Aug 27, 2017","140.70","139.94","140.76","139.10","308.08K","0.59%"
"Aug 20, 2017","139.88","141.16","142.07","139.41","447.43K","-0.88%"
"Aug 13, 2017","141.12","141.48","143.17","140.99","478.68K","0.00%"
"Aug 06, 2017","141.12","140.98","142.05","140.50","768.01K","0.13%"
"Jul 30, 2017","140.94","141.62","142.34","140.74","551.89K","-0.75%"
"Jul 23, 2017","142.00","141.46","143.26","140.25","605.92K","0.37%"
"Jul 16, 2017","141.47","140.36","141.59","140.16","513.78K","0.84%"
"Jul 09, 2017","140.29","139.80","140.53","138.08","445.42K","0.31%"
"Jul 02, 2017","139.85","141.33","141.67","139.51","442.45K","-0.83%"
"Jun 25, 2017","141.02","143.69","144.39","140.18","450.04K","-1.63%"
"Jun 18, 2017","143.36","144.86","145.42","143.27","374.15K","-0.85%"
"Jun 11, 2017","144.59","145.84","146.83","143.32","447.96K","-0.65%"
"Jun 04, 2017","145.53","146.92","147.12","145.11","378.56K","-0.99%"
"May 28, 2017","146.98","144.85","147.09","144.51","428.84K","1.30%"
"May 21, 2017","145.10","142.28","145.13","142.16","476.40K","2.18%"
"May 14, 2017","142.01","141.25","142.28","140.88","333.82K","0.52%"
"May 07, 2017","141.28","141.92","142.22","141.06","295.83K","-0.46%"
"Apr 30, 2017","141.94","142.25","142.25","140.17","580.97K","-0.15%"
"Apr 23, 2017","142.16","142.29","143.64","141.54","360.66K","0.40%"
"Apr 16, 2017","141.59","141.28","143.18","141.28","333.59K","0.28%"
"Apr 09, 2017","141.19","140.99","141.93","140.67","305.30K","0.28%"
"Apr 02, 2017","140.80","140.66","141.35","140.14","620.66K","0.11%"
"Mar 26, 2017","140.64","140.30","141.48","140.16","628.95K","-0.13%"
"Mar 19, 2017","140.82","142.51","142.92","140.37","435.29K","-1.17%"
"Mar 12, 2017","142.49","141.54","143.25","141.16","426.41K","0.66%"
"Mar 05, 2017","141.56","141.42","141.67","140.51","380.42K","-0.18%"
"Feb 26, 2017","141.81","142.11","142.80","141.30","753.30K","-0.33%"
"Feb 19, 2017","142.28","140.83","142.37","140.67","816.04K","1.35%"
"Feb 12, 2017","140.39","138.61","140.43","137.49","487.87K","1.54%"
"Feb 05, 2017","138.26","136.67","138.53","135.97","500.65K","1.19%"
"Jan 29, 2017","136.63","135.10","137.12","134.70","599.67K","1.03%"
"Jan 22, 2017","135.24","135.44","137.17","134.91","872.30K","-0.40%"
"Jan 15, 2017","135.78","133.47","136.31","133.47","502.84K","1.77%"
"Jan 08, 2017","133.42","134.48","134.48","133.04","606.70K","-1.05%"
"Jan 01, 2017","134.83","134.47","135.16","133.76","616.76K","0.63%"
"Dec 25, 2016","133.99","134.78","135.06","133.69","427.90K","-0.61%"
"Dec 18, 2016","134.81","134.85","135.44","134.30","716.62K","0.07%"
"Dec 11, 2016","134.71","134.35","136.00","132.95","823.22K","0.02%"
"Dec 04, 2016","134.68","130.92","134.74","130.64","800.74K","3.11%"
"Nov 27, 2016","130.62","132.36","132.93","129.24","800.24K","-1.37%"
"Nov 20, 2016","132.43","131.10","132.46","130.36","503.08K","1.34%"
"Nov 13, 2016","130.68","130.25","131.68","129.81","852.00K","0.25%"
"Nov 06, 2016","130.35","133.66","136.03","129.50","785.30K","-1.74%"
"Oct 30, 2016","132.66","135.60","136.13","132.62","477.61K","-2.15%"
"Oct 23, 2016","135.58","134.81","136.11","134.74","437.22K","0.82%"
"Oct 16, 2016","134.48","134.85","135.28","133.57","376.98K","-0.27%"
"Oct 09, 2016","134.85","135.12","135.51","133.68","573.10K","0.02%"
"Oct 02, 2016","134.82","136.68","136.70","133.85","671.25K","-1.50%"
"Sep 25, 2016","136.88","136.78","137.31","135.19","636.04K","-0.15%"
"Sep 18, 2016","137.08","136.63","137.90","135.11","526.73K","0.50%"
"Sep 11, 2016","136.40","135.54","138.12","135.47","673.12K","0.60%"
"Sep 04, 2016","135.58","141.03","141.28","135.57","513.73K","-3.83%"
"Aug 28, 2016","140.98","139.76","141.23","139.16","459.88K","0.92%"
"Aug 21, 2016","139.69","141.16","141.60","139.29","511.80K","-1.02%"
"Aug 14, 2016","141.13","141.99","141.99","139.97","482.80K","-0.33%"
"Aug 07, 2016","141.60","140.70","141.90","139.94","507.58K","0.70%"
"Jul 31, 2016","140.62","140.82","141.23","139.52","646.19K","-0.06%"
"Jul 24, 2016","140.71","142.31","142.68","139.02","622.30K","-1.24%"
"Jul 17, 2016","142.47","143.14","143.14","141.31","761.38K","-0.41%"
"Jul 10, 2016","143.05","142.87","143.71","142.11","1.63M","0.08%"
"Jul 03, 2016","142.93","140.63","142.98","140.57","723.58K","1.53%"
"Jun 26, 2016","140.77","135.59","141.51","134.72","990.13K","3.53%"
