Date,Price
2009-01-11,8620.1
2009-01-04,9378.5
2008-12-28,9486.3
2008-12-21,9068.5
2008-12-14,9268.4
2008-12-07,8975.5
2008-11-30,8491.2
2008-11-23,8910.6
2008-11-16,7974.4
2008-11-09,8832.2
2008-11-02,9343.5
2008-10-26,9116.0
2008-10-19,8353.2
2008-10-12,9655.2
2008-10-05,8997.7
2008-09-28,11418.5
2008-09-21,11387.9
2008-09-14,11557.9
2008-09-07,11412.0
2008-08-31,11139.7
2008-08-24,11707.3
2008-08-17,11497.3
2008-08-10,11686.1
2008-08-03,11799.9
2008-07-27,11569.5
2008-07-20,11589.9
2008-07-13,11895.3
2008-07-06,11383.5
2008-06-29,11765.9
2008-06-22,12089.8
2008-06-15,12412.5
2008-06-08,12998.7
2008-06-01,12909.8
2008-05-25,13600.9
2008-05-18,13577.6
2008-05-11,14124.8
2008-05-04,13945.1
2008-04-27,14060.0
2008-04-20,13772.8
2008-04-13,13924.9
2008-04-06,13278.3
2008-03-30,13846.4
2008-03-23,13442.4
2008-03-16,12964.2
2008-03-09,13021.4
2008-03-02,12691.3
2008-02-24,13170.4
2008-02-17,13017.5
2008-02-10,13073.9
2008-02-03,12934.8
2008-01-27,13494.7
2008-01-20,13141.1
2008-01-13,13655.4
2008-01-06,14458.0
2007-12-30,14602.3
2007-12-23,15182.3
2007-12-16,15289.3
2007-12-09,15575.7
2007-12-02,15819.6
2007-11-25,15759.9
2007-11-18,15392.2
2007-11-11,15769.0
2007-11-04,15731.2
2007-10-28,15823.7
2007-10-21,15603.9
2007-10-14,15529.7
2007-10-07,15261.3
2007-09-30,14892.1
2007-09-23,14576.5
2007-09-16,14450.6
2007-09-09,13861.0
2007-09-02,13873.4
2007-08-26,14479.8
2007-08-19,14334.4
2007-08-12,14237.5
2007-08-05,14453.9
2007-07-29,14534.3
2007-07-22,14587.5
2007-07-15,14930.1
2007-07-08,15023.5
2007-07-01,15058.3
2007-06-24,14892.0
2007-06-17,14784.9
2007-06-10,15252.1
2007-06-03,14816.5
2007-05-27,15501.5
2007-05-20,15053.2
2007-05-13,15068.4
2007-05-06,14736.3
2007-04-29,14620.3
2007-04-22,14403.6
2007-04-15,15080.9
2007-04-08,14965.3
2007-04-01,14974.9
2007-03-25,14641.7
2007-03-18,14545.7
2007-03-11,13977.4
2007-03-04,14257.2
2007-02-25,13962.2
2007-02-18,14767.1
2007-02-11,14851.2
2007-02-04,14875.5
2007-01-28,14631.2
2007-01-21,14415.4
2007-01-14,14397.9
2007-01-07,14368.2
2006-12-31,14304.7
2006-12-24,14146.5
2006-12-17,14066.1
2006-12-10,14387.6
2006-12-03,14076.6
2006-11-26,13660.6
2006-11-19,14088.1
2006-11-12,14170.0
2006-11-05,14002.4
2006-10-29,13794.7
2006-10-22,13725.8
2006-10-15,13558.0
2006-10-08,13454.5
2006-10-01,13152.1
2006-09-24,12934.7
2006-09-17,12389.5
2006-09-10,12278.4
2006-09-03,12081.7
2006-08-27,12193.0
2006-08-20,12042.9
2006-08-13,12067.8
2006-08-06,11777.3
2006-07-30,11934.1
2006-07-23,11887.4
2006-07-16,11333.9
2006-07-09,11240.2
2006-07-02,11626.7
2006-06-25,11548.1
2006-06-18,11274.2
2006-06-11,10962.8
2006-06-04,11098.2
2006-05-28,11360.7
2006-05-21,11414.8
2006-05-14,11270.8
2006-05-07,11710.2
2006-04-30,12034.4
2006-04-23,11892.5
2006-04-16,11913.8
2006-04-09,11609.4
2006-04-02,11816.7
2006-03-26,11854.3
2006-03-19,11954.4
2006-03-12,11872.9
2006-03-05,11771.8
2006-02-26,11755.7
2006-02-19,11786.9
2006-02-12,11491.3
2006-02-05,11312.6
2006-01-29,11175.8
2006-01-22,11023.2
2006-01-15,10740.9
2006-01-08,10850.7
2006-01-01,10913.6
2005-12-25,10733.9
2005-12-18,10723.9
2005-12-11,10555.3
2005-12-04,10489.3
2005-11-27,10649.8
2005-11-20,10656.3
2005-11-13,10527.1
2005-11-06,10510.3
2005-10-30,10412.3
2005-10-23,10339.5
2005-10-16,10368.8
2005-10-09,10629.3
2005-10-02,10732.4
2005-09-25,10813.9
2005-09-18,10631.2
2005-09-11,10532.1
2005-09-04,10486.6
2005-08-28,10145.0
2005-08-21,9904.8
2005-08-14,10132.9
2005-08-07,10187.2
2005-07-31,10045.4
2005-07-24,10115.6
2005-07-17,10018.8
2005-07-10,9943.8
2005-07-03,9793.2
2005-06-26,9829.1
2005-06-19,9677.4
2005-06-12,9682.3
2005-06-05,9561.5
2005-05-29,9497.7
2005-05-22,9381.5
2005-05-15,9368.5
2005-05-08,9222.5
2005-05-01,9263.1
2005-04-24,9001.6
2005-04-17,9096.4
2005-04-10,9155.2
2005-04-03,9385.8
2005-03-27,9289.5
2005-03-20,9309.3
2005-03-13,9263.9
2005-03-06,9330.2
2005-02-27,9538.0
2005-02-20,9439.7
2005-02-13,9570.1
2005-02-06,9588.3
2005-01-30,9422.5
2005-01-23,9139.4
2005-01-16,8999.4
2005-01-09,9025.1
2005-01-02,9041.1
2004-12-26,9080.8
2004-12-19,9054.2
2004-12-12,8866.0
2004-12-05,8827.2
2004-11-28,8787.9
2004-11-21,8739.2
2004-11-14,8625.9
2004-11-07,8550.0
2004-10-31,8570.6
2004-10-24,8418.3
2004-10-17,8372.4
2004-10-10,8261.1
2004-10-03,8323.2
2004-09-26,8220.6
2004-09-19,7986.1
2004-09-12,8085.3
2004-09-05,8055.9
2004-08-29,8061.1
2004-08-22,7882.3
2004-08-15,7707.1
2004-08-08,7578.3
2004-08-01,7681.0
2004-07-25,7919.3
2004-07-18,7848.8
2004-07-11,8010.9
2004-07-04,8047.5
2004-06-27,8034.6
2004-06-20,8120.5
2004-06-13,8109.2
2004-06-06,8062.3
2004-05-30,8010.7
2004-05-23,7951.6
2004-05-16,7806.5
2004-05-09,7779.7
2004-05-02,8027.0
2004-04-25,8109.5
2004-04-18,8331.7
2004-04-11,8387.9
2004-04-04,8390.1
2004-03-28,8269.7
2004-03-21,7952.8
2004-03-14,7879.1
2004-03-07,8032.6
2004-02-29,8346.1
2004-02-22,8249.4
2004-02-15,8237.8
2004-02-08,8199.6
2004-02-01,8024.9
2004-01-25,7929.9
2004-01-18,8114.5
2004-01-11,7979.3
2004-01-04,7924.6
2003-12-28,7879.2
2003-12-21,7696.5
2003-12-14,7617.6
2003-12-07,7434.4
2003-11-30,7348.1
2003-11-23,7252.5
2003-11-16,7145.0
2003-11-09,7293.8
2003-11-02,7267.8
2003-10-26,7129.5
2003-10-19,6869.0
2003-10-12,6993.6
2003-10-05,6974.7
2003-09-28,6922.3
2003-09-21,6809.4
2003-09-14,7102.7
2003-09-07,7022.9
2003-08-31,7230.6
2003-08-24,7111.3
2003-08-17,7205.9
2003-08-10,7110.3
2003-08-03,6930.8
2003-07-27,6995.4
2003-07-20,6903.8
2003-07-13,6900.4
2003-07-06,6968.6
2003-06-29,6800.4
2003-06-22,6970.1
2003-06-15,7081.6
2003-06-08,6857.2
2003-06-01,6717.7
2003-05-25,6508.5
2003-05-18,6346.2
2003-05-11,6481.5
2003-05-04,6387.8
2003-04-27,6456.4
2003-04-20,6492.5
2003-04-13,6574.4
2003-04-06,6442.3
2003-03-30,6324.1
2003-03-23,6029.2
2003-03-16,6258.0
2003-03-09,5904.9
2003-03-02,5716.5
2003-02-23,5999.4
2003-02-16,6043.2
2003-02-09,5972.8
2003-02-02,5809.3
2003-01-26,5947.7
2003-01-19,6268.9
2003-01-12,6458.2
2003-01-05,6438.9
2002-12-29,6237.3
2002-12-22,6081.3
2002-12-15,6208.0
2002-12-08,6120.6
2002-12-01,6425.3
2002-11-24,6685.6
2002-11-17,6539.2
2002-11-10,6250.8
2002-11-03,6074.2
2002-10-27,6139.4
2002-10-20,6092.5
2002-10-13,6010.8
2002-10-06,5661.0
2002-09-29,5499.2
2002-09-22,5630.6
2002-09-15,5761.1
2002-09-08,6141.3
2002-09-01,6261.6
2002-08-25,6435.7
2002-08-18,6590.1
2002-08-11,6326.6
2002-08-04,6400.3
2002-07-28,6114.1
2002-07-21,6303.4
2002-07-14,6420.4
2002-07-07,6724.6
2002-06-30,7078.4
2002-06-23,6913.0
2002-06-16,6925.5
2002-06-09,7128.2
2002-06-02,7480.6
2002-05-26,7949.9
2002-05-19,7950.2
2002-05-12,8090.6
2002-05-05,7897.1
2002-04-28,8019.0
2002-04-21,8182.0
2002-04-14,8420.4
2002-04-07,8027.3
2002-03-31,8170.1
2002-03-24,8249.7
2002-03-17,8346.0
2002-03-10,8318.8
2002-03-03,8369.7
2002-02-24,8230.7
2002-02-17,7662.4
2002-02-10,7920.4
2002-02-03,7829.8
2002-01-27,8171.1
2002-01-20,8185.0
2002-01-13,8008.8
2002-01-06,7983.1
2001-12-30,8463.1
2001-12-23,8397.6
2001-12-16,8284.9
2001-12-09,8281.6
2001-12-02,8703.2
2001-11-25,8364.7
2001-11-18,8531.7
2001-11-11,8536.6
2001-11-04,8222.0
2001-10-28,7677.5
2001-10-21,7958.3
2001-10-14,7590.7
2001-10-07,7553.1
2001-09-30,7169.3
2001-09-23,7314.0
2001-09-16,6498.4
2001-09-09,6911.8
2001-09-02,7727.2
2001-08-26,8321.1
2001-08-19,8540.6
2001-08-12,8200.1
2001-08-05,8203.0
2001-07-29,8564.7
2001-07-22,8217.0
2001-07-15,8304.1
2001-07-08,8303.9
2001-07-01,8501.9
2001-06-24,8878.4
2001-06-17,8925.2
2001-06-10,9363.3
2001-06-03,9607.3
2001-05-27,9399.4
2001-05-20,9468.4
2001-05-13,9728.4
2001-05-06,9684.5
2001-04-29,9542.7
2001-04-22,9634.6
2001-04-15,9547.5
2001-04-08,9648.8
2001-04-01,9328.4
2001-03-25,9308.3
2001-03-18,8810.5
2001-03-11,9290.0
2001-03-04,9726.6
2001-02-25,9570.9
2001-02-18,9344.8
2001-02-11,9789.5
2001-02-04,9936.3
2001-01-28,9848.5
2001-01-21,10090.1
2001-01-14,9955.5
2001-01-07,9890.2
2000-12-31,9601.4
2000-12-24,9109.8
2000-12-17,9039.0
2000-12-10,9155.7
2000-12-03,9497.3
2000-11-26,9339.4
2000-11-19,9642.3
2000-11-12,9845.9
2000-11-05,9986.0
2000-10-29,10542.7
2000-10-22,10395.7
2000-10-15,10443.6
2000-10-08,10385.4
2000-10-01,11150.0
2000-09-24,10950.0
2000-09-17,11029.4
2000-09-10,11463.1
2000-09-03,11103.3
2000-08-27,11170.1
2000-08-20,10818.3
2000-08-13,11065.5
2000-08-06,11094.6
2000-07-30,10583.4
2000-07-23,10560.0
2000-07-16,10879.6
2000-07-09,11002.6
2000-07-02,10896.7
2000-06-25,10581.3
2000-06-18,10563.1
2000-06-11,10723.8
2000-06-04,10873.2
2000-05-28,11141.5
2000-05-21,10437.1
2000-05-14,10544.9
2000-05-07,11102.6
2000-04-30,11560.9
2000-04-23,11467.9
2000-04-16,11502.0
2000-04-09,11363.9
2000-04-02,11790.6
2000-03-26,11935.0
2000-03-19,12213.8
2000-03-12,12369.8
2000-03-05,12513.7
2000-02-27,12745.0
2000-02-20,12690.9
2000-02-13,12368.0
2000-02-06,12432.6
2000-01-30,11580.1
2000-01-23,11009.3
2000-01-16,10969.3
2000-01-09,11184.0
2000-01-02,11102.4
1999-12-26,11641.4
1999-12-19,11686.6
1999-12-12,11613.1
