"Date","Price","Open","High","Low","Vol.","Change %"
"02.08.1998","10.218,00","10.402,30","10.568,90","10.044,10","232,19M","-2,63%"
"26.07.1998","10.493,70","10.496,00","10.638,80","10.270,10","195,82M","-0,62%"
"19.07.1998","10.559,20","10.985,50","10.989,80","10.479,70","182,15M","-3,59%"
"12.07.1998","10.952,50","10.610,80","10.973,60","10.608,40","191,68M","2,97%"
"05.07.1998","10.636,70","10.534,30","10.821,10","10.485,30","194,25M","0,89%"
"28.06.1998","10.542,90","10.136,00","10.542,90","10.079,30","259,92M","4,29%"
"21.06.1998","10.109,50","9.645,00","10.148,70","9.618,80","177,98M","3,52%"
"14.06.1998","9.765,70","9.733,10","9.994,40","9.465,80","196,99M","0,18%"
"07.06.1998","9.748,10","10.353,40","10.402,70","9.733,30","218,82M","-5,04%"
"31.05.1998","10.265,60","9.987,70","10.309,20","9.914,70","120,80M","2,60%"
"24.05.1998","10.005,70","10.182,10","10.527,70","9.878,90","197,65M","-1,46%"
"17.05.1998","10.153,70","9.731,40","10.222,60","9.655,60","194,57M","3,22%"
"10.05.1998","9.836,90","9.819,50","9.994,00","9.612,80","167,90M","0,76%"
"03.05.1998","9.762,40","10.215,90","10.267,80","9.590,80","408,40M","-2,63%"
"26.04.1998","10.025,60","9.859,10","10.090,60","9.503,30","292,29M","1,39%"
"19.04.1998","9.888,30","10.551,10","10.592,60","9.716,30","339,69M","-5,01%"
"12.04.1998","10.410,20","10.625,10","10.782,00","10.200,60","314,11M","-1,18%"
"05.04.1998","10.534,70","10.551,50","10.949,80","10.455,90","224,58M","-0,36%"
"29.03.1998","10.572,30","10.224,00","10.624,80","10.080,20","288,71M","3,22%"
"22.03.1998","10.242,90","9.854,00","10.407,80","9.804,90","372,92M","4,55%"
"15.03.1998","9.797,10","9.439,40","9.845,30","9.400,50","222,79M","3,67%"
"08.03.1998","9.450,50","9.224,72","9.502,20","9.157,54","260,78M","2,42%"
"01.03.1998","9.227,33","8.930,44","9.227,96","8.779,33","268,43M","3,68%"
"22.02.1998","8.900,09","8.572,69","8.903,56","8.450,14","250,59M","4,50%"
"15.02.1998","8.516,78","8.095,24","8.588,88","8.070,96","226,84M","4,97%"
"08.02.1998","8.113,35","8.196,70","8.220,51","8.003,46","208,17M","-0,84%"
"01.02.1998","8.182,49","8.038,78","8.243,69","8.030,22","279,65M","2,81%"
"25.01.1998","7.958,99","7.759,23","8.000,45","7.751,57","316,55M","2,71%"
"18.01.1998","7.749,06","7.759,23","7.895,42","7.680,85","254,53M","0,33%"
"11.01.1998","7.723,90","7.274,64","7.736,72","7.235,24","233,09M","3,60%"
"04.01.1998","7.455,26","7.453,08","7.621,27","7.405,85","165,98M","0,05%"
"28.12.1997","7.451,37","7.078,37","7.451,37","7.078,37","168,75M","5,70%"
"21.12.1997","7.049,75","6.974,92","7.115,34","6.974,02","127,90M","0,06%"
"14.12.1997","7.045,71","7.091,01","7.297,89","7.019,84","174,49M","-0,20%"
"07.12.1997","7.059,69","7.175,66","7.274,48","6.967,47","140,95M","-1,91%"
